No.,Symbol,Market Cap,Company Name,Exchange,Sector
380,LBRDK,6660353607,Liberty Broadband Corporation,NASDAQ,Communication Services
381,LBRDA,6648880130,Liberty Broadband Corporation,NASDAQ,Communication Services
382,PTCT,6658227779,"PTC Therapeutics, Inc.",NASDAQ,Healthcare
383,PCVX,6576663332,"Vaxcyte, Inc.",NASDAQ,Healthcare
384,SRAD,6519929246,Sportradar Group AG,NASDAQ,Technology
385,ARWR,6469070765,"Arrowhead Pharmaceuticals, Inc.",NASDAQ,Healthcare
386,NICE,6419336476,NICE Ltd.,NASDAQ,Technology
387,MAT,6749024515,"Mattel, Inc.",NASDAQ,Consumer Discretionary
388,RDNT,6396203215,"RadNet, Inc.",NASDAQ,Healthcare
389,CGNX,6328502330,Cognex Corporation,NASDAQ,Technology
390,VLY,6313213616,Valley National Bancorp,NASDAQ,Financials
391,EXLS,6429757422,"ExlService Holdings, Inc.",NASDAQ,Technology
392,LFUS,6271906429,"Littelfuse, Inc.",NASDAQ,Technology
393,KRYS,6291587575,"Krystal Biotech, Inc.",NASDAQ,Healthcare
394,SMTC,6228636859,Semtech Corporation,NASDAQ,Technology
395,CWST,6057390174,"Casella Waste Systems, Inc.",NASDAQ,Industrials
396,URBN,6126995842,"Urban Outfitters, Inc.",NASDAQ,Consumer Discretionary
397,MKTX,6108474592,MarketAxess Holdings Inc.,NASDAQ,Financials
398,IRTC,6066784788,"iRhythm Technologies, Inc.",NASDAQ,Healthcare
399,CRUS,6050241525,"Cirrus Logic, Inc.",NASDAQ,Technology
400,LIF,6180080798,"Life360, Inc.",NASDAQ,Technology
401,COGT,5658217987,"Cogent Biosciences, Inc.",NASDAQ,Healthcare
402,OPEN,5633975087,Opendoor Technologies Inc.,NASDAQ,Real Estate
403,ROAD,5934333426,"Construction Partners, Inc.",NASDAQ,Industrials
404,MIDD,5915599600,The Middleby Corporation,NASDAQ,Industrials
405,RRR,5741923328,"Red Rock Resorts, Inc.",NASDAQ,Consumer Discretionary
406,BLLN,5717584742,"BillionToOne, Inc.",NASDAQ,Healthcare
407,SLM,6079969928,SLM Corporation,NASDAQ,Financials
408,WULF,5446153277,TeraWulf Inc.,NASDAQ,Financials
409,NXST,5792302672,"Nexstar Media Group, Inc.",NASDAQ,Communication Services
410,PONY,5136239766,Pony AI Inc.,NASDAQ,Technology
411,CBC,5760780464,"Central Bancompany, Inc.",NASDAQ,
412,ACT,5644966495,"Enact Holdings, Inc.",NASDAQ,Financials
413,PTGX,5617390683,"Protagonist Therapeutics, Inc.",NASDAQ,Healthcare
414,RGC,5577834882,Regencell Bioscience Holdings Limited,NASDAQ,Healthcare
415,OLED,5563362851,Universal Display Corporation,NASDAQ,Technology
416,CVLT,5475420425,"Commvault Systems, Inc.",NASDAQ,Technology
417,UFPI,5416756688,"UFP Industries, Inc.",NASDAQ,Materials
418,RIOT,5347663403,"Riot Platforms, Inc.",NASDAQ,Financials
419,ETSY,5328227827,"Etsy, Inc.",NASDAQ,Consumer Discretionary
420,UBSI,5330213870,"United Bankshares, Inc.",NASDAQ,Financials
421,WFRD,5226290277,Weatherford International plc,NASDAQ,Energy
422,CHRD,5224783764,Chord Energy Corporation,NASDAQ,Energy
423,LEGN,2593722490,Legend Biotech Corporation,NASDAQ,Healthcare
424,OMAB,5227285324,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",NASDAQ,Industrials
425,MMSI,5193825725,"Merit Medical Systems, Inc.",NASDAQ,Healthcare
426,OZK,5209643512,Bank OZK,NASDAQ,Financials
427,WIX,5261232176,Wix.com Ltd.,NASDAQ,Technology
428,REYN,5165695418,Reynolds Consumer Products Inc.,NASDAQ,Consumer Discretionary
429,ATAT,5155975603,Atour Lifestyle Holdings Limited,NASDAQ,Consumer Discretionary
430,CRSP,4688842657,CRISPR Therapeutics AG,NASDAQ,Healthcare
431,WSHP,177070800,WeShop Holdings Limited,NASDAQ,
432,DOOO,5089444792,BRP Inc.,NASDAQ,Consumer Discretionary
433,QLYS,5150961724,"Qualys, Inc.",NASDAQ,Technology
434,HWC,5205755399,Hancock Whitney Corporation,NASDAQ,Financials
435,OS,5492630913,"OneStream, Inc.",NASDAQ,Technology
436,BCPC,5077193980,Balchem Corporation,NASDAQ,Materials
437,SOUN,5017337250,"SoundHound AI, Inc.",NASDAQ,Technology
438,TMDX,4989451450,"TransMedics Group, Inc.",NASDAQ,Healthcare
439,ENLT,4629358695,Enlight Renewable Energy Ltd,NASDAQ,Utilities
440,PI,4770824559,"Impinj, Inc.",NASDAQ,Technology
441,GNTX,4978761978,Gentex Corporation,NASDAQ,Consumer Discretionary
442,OPCH,5143340024,"Option Care Health, Inc.",NASDAQ,Healthcare
443,CACC,4945771613,Credit Acceptance Corporation,NASDAQ,Financials
444,SHC,4934711547,Sotera Health Company,NASDAQ,Healthcare
445,PECO,4472190000,"Phillips Edison & Company, Inc.",NASDAQ,Real Estate
446,ACIW,4867815643,"ACI Worldwide, Inc.",NASDAQ,Technology
447,WGS,4841952394,GeneDx Holdings Corp.,NASDAQ,Healthcare
448,TGTX,5235886694,"TG Therapeutics, Inc.",NASDAQ,Healthcare
449,CORZ,4821453215,"Core Scientific, Inc.",NASDAQ,Technology
450,ALKS,4786756586,Alkermes plc,NASDAQ,Healthcare
451,APGE,3888797990,"Apogee Therapeutics, Inc.",NASDAQ,Healthcare
452,SIGI,4810432424,"Selective Insurance Group, Inc.",NASDAQ,Financials
453,ALGM,4762589086,"Allegro MicroSystems, Inc.",NASDAQ,Technology
454,KYMR,4751513743,"Kymera Therapeutics, Inc.",NASDAQ,Healthcare
455,LGN,2638940908,Legence Corp.,NASDAQ,Industrials
456,CAMT,4716859998,Camtek Ltd.,NASDAQ,Technology
457,SBRA,4508999549,"Sabra Health Care REIT, Inc.",NASDAQ,Real Estate
458,CAR,4718508748,"Avis Budget Group, Inc.",NASDAQ,Industrials
459,IEP,4693630603,Icahn Enterprises L.P.,NASDAQ,Energy
460,CVCO,4771137376,"Cavco Industries, Inc.",NASDAQ,Consumer Discretionary
461,CCC,4664054630,CCC Intelligent Solutions Holdings Inc.,NASDAQ,Technology
462,MZTI,4653929520,The Marzetti Company,NASDAQ,Consumer Staples
463,SNEX,4650872911,StoneX Group Inc.,NASDAQ,Financials
464,PRAX,3895347723,"Praxis Precision Medicines, Inc.",NASDAQ,Healthcare
465,NAMS,4582723199,NewAmsterdam Pharma Company N.V.,NASDAQ,Healthcare
466,CELC,4584482725,Celcuity Inc.,NASDAQ,Healthcare
467,EBC,3835790195,"Eastern Bankshares, Inc.",NASDAQ,Financials
468,ADMA,4571937066,"ADMA Biologics, Inc.",NASDAQ,Healthcare
469,OSIS,4490579564,"OSI Systems, Inc.",NASDAQ,Technology
470,FFIN,4526059066,"First Financial Bankshares, Inc.",NASDAQ,Financials
471,CZR,4616565277,"Caesars Entertainment, Inc.",NASDAQ,Consumer Discretionary
472,LSTR,4490913234,"Landstar System, Inc.",NASDAQ,Industrials
473,AKRO,4474707490,"Akero Therapeutics, Inc.",NASDAQ,Healthcare
474,VSAT,4465003538,"Viasat, Inc.",NASDAQ,Technology
475,BLTE,4459068650,"Belite Bio, Inc",NASDAQ,Healthcare
476,LAUR,4452022384,"Laureate Education, Inc.",NASDAQ,Consumer Staples
477,SSRM,4377979819,SSR Mining Inc.,NASDAQ,Materials
478,PLBL,4305052667,Polibeli Group Ltd,NASDAQ,Consumer Discretionary
479,BULL,4365806586,Webull Corporation,NASDAQ,Technology
480,ITRI,4441797758,"Itron, Inc.",NASDAQ,Technology
481,RUN,4327328560,Sunrun Inc.,NASDAQ,Technology
482,HUT,4317143815,Hut 8 Corp.,NASDAQ,Financials
483,CROX,4633457942,"Crocs, Inc.",NASDAQ,Consumer Discretionary
484,PAGP,3653014769,"Plains GP Holdings, L.P.",NASDAQ,Energy
485,COMM,4295829429,"CommScope Holding Company, Inc.",NASDAQ,Technology
486,LOPE,4341406687,"Grand Canyon Education, Inc.",NASDAQ,Consumer Staples
487,VSEC,3761412088,VSE Corporation,NASDAQ,Industrials
488,LCID,3958813853,"Lucid Group, Inc.",NASDAQ,Consumer Discretionary
489,CRNX,4242579069,"Crinetics Pharmaceuticals, Inc.",NASDAQ,Healthcare
490,FELE,4237833375,"Franklin Electric Co., Inc.",NASDAQ,Industrials
491,CNTA,3892836475,Centessa Pharmaceuticals plc,NASDAQ,Healthcare
492,SRRK,4229734184,Scholar Rock Holding Corporation,NASDAQ,Healthcare
493,MARA,4224319223,"MARA Holdings, Inc.",NASDAQ,Financials
494,ACLX,4044064804,"Arcellx, Inc.",NASDAQ,Healthcare
495,GRAL,3765618953,"GRAIL, Inc.",NASDAQ,Healthcare
496,IMVT,4197872798,"Immunovant, Inc.",NASDAQ,Healthcare
497,NMRK,3032380804,"Newmark Group, Inc.",NASDAQ,Real Estate
498,IBOC,4158142401,International Bancshares Corporation,NASDAQ,Financials
499,MRCY,4149914391,"Mercury Systems, Inc.",NASDAQ,Industrials
500,NWE,4145588528,"NorthWestern Energy Group, Inc.",NASDAQ,Utilities
501,TCBI,4140801091,"Texas Capital Bancshares, Inc.",NASDAQ,Financials
502,DORM,4140627009,"Dorman Products, Inc.",NASDAQ,Consumer Discretionary
503,INDV,4132856335,Indivior PLC,NASDAQ,Healthcare
504,ACAD,4125982325,ACADIA Pharmaceuticals Inc.,NASDAQ,Healthcare
505,FORM,4109114314,"FormFactor, Inc.",NASDAQ,Technology
506,CLBT,4107080981,Cellebrite DI Ltd.,NASDAQ,Technology
507,VCTR,4126312178,"Victory Capital Holdings, Inc.",NASDAQ,Financials
508,STNE,4068975603,StoneCo Ltd.,NASDAQ,Technology
509,CALM,4066691963,"Cal-Maine Foods, Inc.",NASDAQ,Consumer Staples
510,UPST,4063656437,"Upstart Holdings, Inc.",NASDAQ,Financials
511,SLAB,4057338337,Silicon Laboratories Inc.,NASDAQ,Technology
512,TFSL,4061104081,TFS Financial Corporation,NASDAQ,Financials
513,RUSHB,4074007578,"Rush Enterprises, Inc.",NASDAQ,Consumer Discretionary
514,VKTX,4008011957,"Viking Therapeutics, Inc.",NASDAQ,Healthcare
515,NOVT,4027783996,Novanta Inc.,NASDAQ,Technology
516,RUSH.A,,"Rush Enterprises, Inc.",NASDAQ,
517,RUSHA,3993082342,"Rush Enterprises, Inc.",NASDAQ,Consumer Discretionary
518,ABTC,840134391,American Bitcoin Corp.,NASDAQ,Financials
519,SKYW,4011997294,"SkyWest, Inc.",NASDAQ,Industrials
520,BGC,4045284691,"BGC Group, Inc.",NASDAQ,Financials
521,SAIC,3942704826,Science Applications International Corporation,NASDAQ,Technology
522,VICR,3969338701,Vicor Corporation,NASDAQ,Technology
523,LNTH,4039878345,"Lantheus Holdings, Inc.",NASDAQ,Healthcare
524,KC,3265400909,Kingsoft Cloud Holdings Limited,NASDAQ,Technology
525,AMRX,3910674725,"Amneal Pharmaceuticals, Inc.",NASDAQ,Healthcare
526,VCYT,3903448163,"Veracyte, Inc.",NASDAQ,Healthcare
527,VIAV,3901516020,Viavi Solutions Inc.,NASDAQ,Technology
528,FTDR,3889870586,"Frontdoor, Inc.",NASDAQ,Consumer Discretionary
529,AMBA,3883418876,"Ambarella, Inc.",NASDAQ,Technology
530,EOSE,3196756381,"Eos Energy Enterprises, Inc.",NASDAQ,Industrials
531,AVT,3838754265,"Avnet, Inc.",NASDAQ,Technology
532,ALHC,3829664855,"Alignment Healthcare, Inc.",NASDAQ,Healthcare
533,VRNS,3671510637,"Varonis Systems, Inc.",NASDAQ,Technology
534,PLXS,3848576995,Plexus Corp.,NASDAQ,Technology
535,DLO,3731670964,DLocal Limited,NASDAQ,Technology
536,CRVL,3817224063,CorVel Corporation,NASDAQ,Financials
537,LBTYB,3694474340,Liberty Global Ltd.,NASDAQ,Communication Services
538,LBTYK,3832763687,Liberty Global Ltd.,NASDAQ,Communication Services
539,PSMT,3881791852,"PriceSmart, Inc.",NASDAQ,Consumer Staples
540,LBTYA,3785611937,Liberty Global Ltd.,NASDAQ,Communication Services
541,POWL,3772024677,"Powell Industries, Inc.",NASDAQ,Industrials
542,BANF,3773428270,BancFirst Corporation,NASDAQ,Financials
543,ARQT,3763794636,"Arcutis Biotherapeutics, Inc.",NASDAQ,Healthcare
544,ICUI,3749768007,"ICU Medical, Inc.",NASDAQ,Healthcare
545,BHF,3749288411,"Brighthouse Financial, Inc.",NASDAQ,Financials
546,GLNG,3728970960,Golar LNG Limited,NASDAQ,Energy
547,INTR,3723946750,"Inter & Co, Inc.",NASDAQ,Financials
548,NAVN,3706251791,"Navan, Inc.",NASDAQ,Technology
549,VEON,3741915847,VEON Ltd.,NASDAQ,Communication Services
550,MIRM,3541786345,"Mirum Pharmaceuticals, Inc.",NASDAQ,Healthcare
551,CGON,3411680679,"CG Oncology, Inc.",NASDAQ,Healthcare
552,GBDC,3710623558,"Golub Capital BDC, Inc.",NASDAQ,Financials
553,INDB,3656366364,Independent Bank Corp.,NASDAQ,Financials
554,ENPH,3626108820,"Enphase Energy, Inc.",NASDAQ,Technology
555,EXPO,3611835162,"Exponent, Inc.",NASDAQ,Industrials
556,PATK,3561586685,"Patrick Industries, Inc.",NASDAQ,Consumer Discretionary
557,USLM,3530378715,"United States Lime & Minerals, Inc.",NASDAQ,Materials
558,AGYS,3532514733,"Agilysys, Inc.",NASDAQ,Technology
559,WSC,3504273970,WillScot Holdings Corporation,NASDAQ,Industrials
560,IRON,3492956423,"Disc Medicine, Inc.",NASDAQ,Healthcare
561,MLCO,1206264838,Melco Resorts & Entertainment Limited,NASDAQ,Consumer Discretionary
562,FRSH,3659138880,Freshworks Inc.,NASDAQ,Technology
563,LIVN,3457002981,LivaNova PLC,NASDAQ,Healthcare
564,VRRM,3443378215,Verra Mobility Corporation,NASDAQ,Technology
565,CARG,3637435071,"CarGurus, Inc.",NASDAQ,Consumer Discretionary
566,BL,3591790005,"BlackLine, Inc.",NASDAQ,Technology
567,INTA,3435177348,"Intapp, Inc.",NASDAQ,Technology
568,OTTR,3426195315,Otter Tail Corporation,NASDAQ,Industrials
569,FIBK,3418009511,"First Interstate BancSystem, Inc.",NASDAQ,Financials
570,XENE,3395463720,Xenon Pharmaceuticals Inc.,NASDAQ,Healthcare
571,MYRG,3358209908,MYR Group Inc.,NASDAQ,Industrials
572,CATY,3350842837,Cathay General Bancorp,NASDAQ,Financials
573,TARS,3348385402,"Tarsus Pharmaceuticals, Inc.",NASDAQ,Healthcare
574,ETOR,3340626520,eToro Group Ltd.,NASDAQ,Financials
575,MLYS,2797685165,"Mineralys Therapeutics, Inc.",NASDAQ,Healthcare
576,CLSK,3312831363,"CleanSpark, Inc.",NASDAQ,Financials
577,FULT,3329678441,Fulton Financial Corporation,NASDAQ,Financials
578,JOYY,3427725828,JOYY Inc.,NASDAQ,Communication Services
579,PLMR,3298848310,"Palomar Holdings, Inc.",NASDAQ,Financials
580,MCHB,3257468190,Mechanics Bancorp,NASDAQ,Financials
581,IPGP,3269280970,IPG Photonics Corporation,NASDAQ,Technology
582,BWIN,1967995437,"The Baldwin Insurance Group, Inc.",NASDAQ,Financials
583,TLX,3263045489,Telix Pharmaceuticals Limited,NASDAQ,Healthcare
584,ATEC,3234821050,"Alphatec Holdings, Inc.",NASDAQ,Healthcare
585,KNSA,3130215259,"Kiniksa Pharmaceuticals International, plc",NASDAQ,Healthcare
586,RARE,3228360311,Ultragenyx Pharmaceutical Inc.,NASDAQ,Healthcare
587,TVTX,3221660901,"Travere Therapeutics, Inc.",NASDAQ,Healthcare
588,GTX,3378205867,Garrett Motion Inc.,NASDAQ,Consumer Discretionary
589,FIZZ,3196195198,National Beverage Corp.,NASDAQ,Consumer Staples
590,TENB,3192125654,"Tenable Holdings, Inc.",NASDAQ,Technology
591,VERX,3162182495,"Vertex, Inc.",NASDAQ,Technology
592,HSAI,2682888739,Hesai Group,NASDAQ,Consumer Discretionary
593,BRZE,2959593778,"Braze, Inc.",NASDAQ,Technology
594,FHB,3133817088,"First Hawaiian, Inc.",NASDAQ,Financials
595,SPSC,3146313692,"SPS Commerce, Inc.",NASDAQ,Technology
596,WSBC,3124351169,"WesBanco, Inc.",NASDAQ,Financials
597,APPN,3124173941,Appian Corporation,NASDAQ,Technology
598,AUGO,3113331039,Aura Minerals Inc.,NASDAQ,Materials
599,IDYA,3111280820,"IDEAYA Biosciences, Inc.",NASDAQ,Healthcare
600,ONDS,3109802400,Ondas Holdings Inc.,NASDAQ,Technology
601,ASO,3102535453,"Academy Sports and Outdoors, Inc.",NASDAQ,Consumer Discretionary
602,ADPT,3101481996,Adaptive Biotechnologies Corporation,NASDAQ,Healthcare
603,WSFS,3097944483,WSFS Financial Corporation,NASDAQ,Financials
604,ARLP,3092546818,"Alliance Resource Partners, L.P.",NASDAQ,Energy
605,PCH,3083138628,PotlatchDeltic Corporation,NASDAQ,Real Estate
606,FLNC,2196987122,"Fluence Energy, Inc.",NASDAQ,Utilities
607,EEFT,3061693670,"Euronet Worldwide, Inc.",NASDAQ,Technology
608,SBCF,2686455897,Seacoast Banking Corporation of Florida,NASDAQ,Financials
609,FOLD,3045226119,"Amicus Therapeutics, Inc.",NASDAQ,Healthcare
610,PRVA,3020917552,"Privia Health Group, Inc.",NASDAQ,Healthcare
611,COCO,3016002713,"The Vita Coco Company, Inc.",NASDAQ,Consumer Staples
612,SHOO,3018937282,"Steven Madden, Ltd.",NASDAQ,Consumer Discretionary
613,DJT,3007174611,Trump Media & Technology Group Corp.,NASDAQ,Communication Services
614,MGEE,3001182058,"MGE Energy, Inc.",NASDAQ,Utilities
615,VRDN,2549865213,"Viridian Therapeutics, Inc.",NASDAQ,Healthcare
616,GTM,9108504937,ZoomInfo Technologies Inc.,NASDAQ,Technology
617,DYN,2970753490,"Dyne Therapeutics, Inc.",NASDAQ,Healthcare
618,XMTR,2870868860,"Xometry, Inc.",NASDAQ,Industrials
619,AAPG,3009224255,Ascentage Pharma Group International,NASDAQ,Healthcare
620,NMIH,2941735605,"NMI Holdings, Inc.",NASDAQ,Financials
621,PPTA,2928600548,Perpetua Resources Corp.,NASDAQ,Materials
622,COLM,2921855724,Columbia Sportswear Company,NASDAQ,Consumer Discretionary
623,CPRX,2899439068,"Catalyst Pharmaceuticals, Inc.",NASDAQ,Healthcare
624,SIMO,2842471411,Silicon Motion Technology Corporation,NASDAQ,Technology
625,NCNO,2851358406,"nCino, Inc.",NASDAQ,Technology
626,DAVE,2839963123,Dave Inc.,NASDAQ,Technology
627,TBBK,3015417608,"The Bancorp, Inc.",NASDAQ,Financials
628,BTDR,2486462842,Bitdeer Technologies Group,NASDAQ,Technology
629,PTON,2686809228,"Peloton Interactive, Inc.",NASDAQ,Consumer Discretionary
630,VC,2807994233,Visteon Corporation,NASDAQ,Consumer Discretionary
631,LQDA,2756676713,Liquidia Corporation,NASDAQ,Healthcare
632,DNLI,2805640865,Denali Therapeutics Inc.,NASDAQ,Healthcare
633,AVPT,2794024699,"AvePoint, Inc.",NASDAQ,Technology
634,HTFL,2766380987,"HeartFlow, Inc.",NASDAQ,Healthcare
635,CVBF,2781276266,CVB Financial Corp.,NASDAQ,Financials
636,RNW,2754239011,ReNew Energy Global Plc,NASDAQ,Utilities
637,FLY,2761414455,Firefly Aerospace Inc.,NASDAQ,Industrials
638,FRPT,2722970537,"Freshpet, Inc.",NASDAQ,Consumer Staples
639,WRD,2278086917,WeRide Inc.,NASDAQ,Technology
640,HWKN,2707691219,"Hawkins, Inc.",NASDAQ,Materials
641,SFNC,2709113491,Simmons First National Corporation,NASDAQ,Financials
642,RELY,2707144806,"Remitly Global, Inc.",NASDAQ,Technology
643,MEOH,2452316473,Methanex Corporation,NASDAQ,Materials
644,PLUG,2016100301,Plug Power Inc.,NASDAQ,Industrials
645,SLNO,2673147944,"Soleno Therapeutics, Inc.",NASDAQ,Healthcare
646,IAC,2798434099,IAC Inc.,NASDAQ,Communication Services
647,CENX,2658367429,Century Aluminum Company,NASDAQ,Materials
648,APLS,2657029578,"Apellis Pharmaceuticals, Inc.",NASDAQ,Healthcare
649,BLKB,2720739084,"Blackbaud, Inc.",NASDAQ,Technology
650,TERN,2643330048,"Terns Pharmaceuticals, Inc.",NASDAQ,Healthcare
651,SUPN,2579068524,"Supernus Pharmaceuticals, Inc.",NASDAQ,Healthcare
652,NSIT,2700533256,"Insight Enterprises, Inc.",NASDAQ,Technology
653,WDFC,2639185714,WD-40 Company,NASDAQ,Materials
654,CHA,2394056782,Chagee Holdings Limited,NASDAQ,Consumer Discretionary
655,HURN,2844497391,Huron Consulting Group Inc.,NASDAQ,Industrials
656,TOWN,2550550772,TowneBank,NASDAQ,Financials
657,ALRM,2618184403,"Alarm.com Holdings, Inc.",NASDAQ,Technology
658,PTRN,2925367548,Pattern Group Inc.,NASDAQ,Technology
659,GSHD,2690839567,"Goosehead Insurance, Inc",NASDAQ,Financials
660,QUBT,1583400000,Quantum Computing Inc.,NASDAQ,Technology
661,SYNA,2594399457,Synaptics Incorporated,NASDAQ,Technology
662,OCUL,2107937038,"Ocular Therapeutix, Inc.",NASDAQ,Healthcare
663,LFST,2579071863,"LifeStance Health Group, Inc.",NASDAQ,Healthcare
664,IPAR,2577918635,"Interparfums, Inc.",NASDAQ,Consumer Staples
665,UPWK,2572649404,Upwork Inc.,NASDAQ,Communication Services
666,MGRC,2565273009,McGrath RentCorp,NASDAQ,Industrials
667,ACLS,2565178256,"Axcelis Technologies, Inc.",NASDAQ,Technology
668,EWTX,2547194522,"Edgewise Therapeutics, Inc.",NASDAQ,Healthcare
669,QFIN,1268002991,"Qfin Holdings, Inc.",NASDAQ,Financials
670,CHEF,2528200015,"The Chefs' Warehouse, Inc.",NASDAQ,Consumer Staples
671,BATRA,2688464166,"Atlanta Braves Holdings, Inc.",NASDAQ,Communication Services
672,WAFD,2559166011,"WaFd, Inc.",NASDAQ,Financials
673,FFBC,2389691669,First Financial Bancorp.,NASDAQ,Financials
674,MRX,2452854332,Marex Group plc,NASDAQ,Financials
675,WB,2384637010,Weibo Corporation,NASDAQ,Communication Services
676,BATRK,2433760973,"Atlanta Braves Holdings, Inc.",NASDAQ,Communication Services
677,HCM,2487368948,HUTCHMED (China) Limited,NASDAQ,Healthcare
678,FA,2441091711,First Advantage Corporation,NASDAQ,Industrials
679,BEAM,2505416367,Beam Therapeutics Inc.,NASDAQ,Healthcare
680,TXG,2352824543,"10x Genomics, Inc.",NASDAQ,Healthcare
681,SPNS,2412112487,Sapiens International Corporation N.V.,NASDAQ,Technology
682,GT,2409113383,The Goodyear Tire & Rubber Company,NASDAQ,Consumer Discretionary
683,VNET,2399416684,"VNET Group, Inc.",NASDAQ,Technology
684,DRVN,2378007992,Driven Brands Holdings Inc.,NASDAQ,Consumer Discretionary
685,PLUS,2397212887,ePlus inc.,NASDAQ,Technology
686,ODD,2339441109,Oddity Tech Ltd.,NASDAQ,Consumer Staples
687,TRMK,2349852622,Trustmark Corporation,NASDAQ,Financials
688,HUBG,2321372220,"Hub Group, Inc.",NASDAQ,Industrials
689,CAKE,2342559430,The Cheesecake Factory Incorporated,NASDAQ,Consumer Discretionary
690,PINC,2335083416,"Premier, Inc.",NASDAQ,Healthcare
691,EXTR,2319725247,"Extreme Networks, Inc.",NASDAQ,Technology
692,DGNX,2310201179,Diginex Limited,NASDAQ,Industrials
693,PGNY,2307885978,"Progyny, Inc.",NASDAQ,Healthcare
694,RUM,2941047271,Rumble Inc.,NASDAQ,Communication Services
695,KLIC,2280932280,"Kulicke and Soffa Industries, Inc.",NASDAQ,Technology
696,RXRX,1751568162,"Recursion Pharmaceuticals, Inc.",NASDAQ,Healthcare
697,FORTY,2292381087,Formula Systems (1985) Ltd.,NASDAQ,Technology
698,SYRE,1763722866,"Spyre Therapeutics, Inc.",NASDAQ,Healthcare
699,ALKT,2263351854,"Alkami Technology, Inc.",NASDAQ,Technology
700,SBLK,2270245773,Star Bulk Carriers Corp.,NASDAQ,Industrials
701,EYE,2252391447,"National Vision Holdings, Inc.",NASDAQ,Consumer Discretionary
702,TMC,2242745141,TMC the metals company Inc.,NASDAQ,Materials
703,AVDL,2217313069,Avadel Pharmaceuticals plc,NASDAQ,Healthcare
704,CNXC,2272125468,Concentrix Corporation,NASDAQ,Technology
705,SONO,2233867519,"Sonos, Inc.",NASDAQ,Technology
706,NBTB,2215548424,NBT Bancorp Inc.,NASDAQ,Financials
707,XRAY,2213031336,DENTSPLY SIRONA Inc.,NASDAQ,Healthcare
